"id","output_set_id","input_id","data"
"1536","4","25037","{""data"": [[1010.1724137931031, 10.258620689655205]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1537","4","490","{""data"": [[29.343103448275865, 9.295633187772932]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1538","4","490","{""data"": [[166.27758620689656, 70.0292576419214]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1539","4","490","{""data"": [[339.18103448275866, 8.017030567685598]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1540","4","25038","{""data"": [[-1.7688953488372334, 201.74127906976744]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1541","4","25038","{""data"": [[232.5770348837209, 360.6889534883721]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1542","4","25038","{""data"": [[498.5087209302325, 214.98691860465115]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1543","4","25039","{""data"": [[22.629310344827584, 152.06896551724134]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1544","4","25039","{""data"": [[535.8620689655172, 265.2155172413793]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1545","4","25039","{""data"": [[1011.0775862068964, 190.9913793103448]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1546","4","491","{""data"": [[69.62950785660558, 174.25455059776883]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1547","4","491","{""data"": [[470.68965517241367, 238.8318777292576]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1548","4","491","{""data"": [[972.413793103448, 86.86681222707422]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1549","4","25040","{""data"": [[15.387931034482756, 17.577586206896584]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1550","4","25040","{""data"": [[511.4224137931034, 254.73275862068968]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1551","4","25040","{""data"": [[1019.2241379310344, 36.58620689655177]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1552","4","492","{""data"": [[33.38228454699626, 102.84947839046198]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1553","4","492","{""data"": [[604.899628706511, 332.3561847988077]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1554","4","492","{""data"": [[1011.917737293797, 130.46646795827124]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1555","4","25041","{""data"": [[71.02413793103447, 21.867241379310357]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1556","4","25041","{""data"": [[461.6568965517241, 175.47758620689655]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1557","4","25041","{""data"": [[914.2293103448276, 7.001724137931049]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1558","4","493","{""data"": [[44.35344827586207, 125.4039301310044]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1559","4","493","{""data"": [[537.6724137931036, 294.1375545851529]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1560","4","493","{""data"": [[966.7241379310344, 111.64847161572057]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1561","4","25042","{""data"": [[121.25000000000006, 85.44476744186045]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1562","4","25042","{""data"": [[499.64825581395354, 385.90988372093017]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1563","4","25042","{""data"": [[975.6976744186048, 107.0406976744186]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1564","4","494","{""data"": [[16.643301300169583, 325.67213114754094]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1565","4","494","{""data"": [[559.8872244205766, 414.03278688524586]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1566","4","494","{""data"": [[972.3040559638214, 319.36065573770486]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1567","4","25043","{""data"": [[30.775862068965512, 152.06896551724134]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1568","4","25043","{""data"": [[519.5689655172413, 232.62931034482753]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1569","4","25043","{""data"": [[990.258620689655, 215.43103448275855]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1570","4","25044","{""data"": [[17.04051724137931, 62.4198275862069]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1571","4","25044","{""data"": [[305.6965517241379, 114.5741379310345]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1572","4","25044","{""data"": [[562.3370689655172, 70.68189655172415]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1573","4","495","{""data"": [[15.387931034482762, 217.00873362445415]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1574","4","495","{""data"": [[649.9137931034484, 288.53711790393015]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1575","4","495","{""data"": [[982.9722996553924, 250.98206021253117]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1576","4","25045","{""data"": [[3.325581395348806, 38.718023255813954]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1577","4","25045","{""data"": [[406.8081395348837, 151.8154069767442]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1578","4","25045","{""data"": [[990.6351744186046, 44.831395348837205]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1579","4","496","{""data"": [[94.13793103448276, 27.550218340611295]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1580","4","496","{""data"": [[437.198275862069, 215.5414847161572]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1581","4","496","{""data"": [[1006.5517241379312, 26.63318777292571]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1582","4","25046","{""data"": [[71.5560344827586, 225.12413793103445]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1583","4","25046","{""data"": [[637.3991379310344, 361.6310344827586]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1584","4","25046","{""data"": [[1125.0810344827585, 216.3172413793103]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1585","4","497","{""data"": [[31.381896551724132, 9.90829694323144]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1586","4","497","{""data"": [[320.201724137931, 126.30305676855896]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1587","4","497","{""data"": [[549.9810344827586, 8.830567685589521]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1588","4","25047","{""data"": [[66.75775862068967, 24.22327586206896]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1589","4","25047","{""data"": [[458.45689655172424, 139.2396551724138]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1590","4","25047","{""data"": [[887.1543103448278, 45.93965517241378]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1591","4","499","{""data"": [[28.06034482758621, 56.98034934497812]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1592","4","499","{""data"": [[540.3879310344828, 210.1244541484716]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1593","4","499","{""data"": [[1002.9310344827588, 65.23362445414844]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1594","4","25048","{""data"": [[42.54310344827586, 15.500000000000028]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1595","4","25048","{""data"": [[521.3793103448276, 140.41379310344828]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1596","4","25048","{""data"": [[1002.0258620689654, 27.267241379310377]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1597","4","500","{""data"": [[127.52453877383216, 266.0208643815201]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1598","4","500","{""data"": [[495.1378539493294, 378.6885245901639]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1599","4","500","{""data"": [[908.0592527879128, 334.87332339791357]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1600","4","25049","{""data"": [[106.83139534883722, 149.5639534883721]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1601","4","25049","{""data"": [[443.6046511627907, 402.90697674418607]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1602","4","25049","{""data"": [[1015.406976744186, 151.59883720930233]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1603","4","501","{""data"": [[33.49137931034483, 16.9039301310043]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1604","4","501","{""data"": [[520.4741379310345, 157.20960698689953]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1605","4","501","{""data"": [[1011.9827586206898, 25.15720524017462]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1606","4","25050","{""data"": [[160.21656976744188, 220.70930232558143]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1607","4","25050","{""data"": [[516.8255813953489, 371.936046511628]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1608","4","25050","{""data"": [[975.6148255813954, 288.14825581395354]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1609","4","503","{""data"": [[38.01724137931035, 201.5043668122271]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1610","4","503","{""data"": [[552.1551724137931, 290.45633187772927]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1611","4","503","{""data"": [[1026.4655172413793, 205.17248908296943]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1612","4","25051","{""data"": [[76.93965517241378, 224.8706896551724]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1613","4","25051","{""data"": [[465.2586206896551, 307.2413793103448]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1614","4","25051","{""data"": [[1028.2758620689654, 129.82758620689657]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1615","4","504","{""data"": [[82.68448275862067, 186.235807860262]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1616","4","504","{""data"": [[516.0965517241378, 285.6524017467249]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1617","4","504","{""data"": [[959.503448275862, 161.38165938864628]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1618","4","25052","{""data"": [[35.975290697674396, 24.979651162790695]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1619","4","25052","{""data"": [[530.7645348837209, 386.2238372093023]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1620","4","25052","{""data"": [[823.7950581395348, 35.547965116279066]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1621","4","505","{""data"": [[267.56770645973586, 279.58271236959763]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1622","4","505","{""data"": [[529.1189166966442, 356.78092399403874]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1623","4","505","{""data"": [[786.5512102369083, 287.92846497764526]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1624","4","506","{""data"": [[63.456498278431575, 135.32041728763042]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1625","4","506","{""data"": [[291.76216660671156, 189.56780923994043]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1626","4","506","{""data"": [[581.8515853846551, 129.95529061102835]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1627","4","25053","{""data"": [[81.4655172413793, 29.172413793103463]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1628","4","25053","{""data"": [[534.9568965517241, 264.51724137931035]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1629","4","25053","{""data"": [[1014.6982758620688, 40.03448275862071]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1630","4","25054","{""data"": [[50.872093023255815, 149.5639534883721]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1631","4","25054","{""data"": [[506.686046511628, 296.0755813953488]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1632","4","25054","{""data"": [[1003.1976744186048, 127.18023255813954]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1633","4","25055","{""data"": [[41.637931034482754, 158.79310344827587]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1634","4","25055","{""data"": [[519.5689655172413, 341.63793103448273]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1635","4","25055","{""data"": [[1003.8362068965516, 218.53448275862067]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1636","4","25056","{""data"": [[41.637931034482754, 17.198275862068954]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1637","4","25056","{""data"": [[524.0948275862069, 171.98275862068965]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1638","4","25056","{""data"": [[997.5, 28.965517241379303]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1639","4","507","{""data"": [[38.01724137931035, 67.98689956331879]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1640","4","507","{""data"": [[529.5258620689656, 234.8864628820961]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1641","4","507","{""data"": [[1004.741379310345, 18.467248908296938]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1642","4","25057","{""data"": [[24.103448275862064, 96.34310344827584]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1643","4","25057","{""data"": [[339.85862068965514, 171.06379310344826]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1644","4","25057","{""data"": [[677.9094827586206, 106.58706896551725]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1645","4","508","{""data"": [[44.35344827586207, 117.25545851528386]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1646","4","508","{""data"": [[541.2931034482759, 296.9934497816594]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1647","4","508","{""data"": [[979.396551724138, 31.971615720524]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1648","4","25058","{""data"": [[42.62063953488371, 10.184593023255816]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1649","4","25058","{""data"": [[475.0029069767442, 343.4985465116279]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1650","4","25058","{""data"": [[957.3822674418604, 64.81104651162791]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1651","4","25059","{""data"": [[117.67241379310344, 31.293103448275843]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1652","4","25059","{""data"": [[495.1293103448275, 187.8879310344827]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1653","4","25059","{""data"": [[867.155172413793, 23.146551724137908]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1654","4","509","{""data"": [[0.6034482758620691, 146.3384279475983]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"1655","4","509","{""data"": [[363.8793103448276, 191.57860262008737]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"1656","4","509","{""data"": [[643.8793103448277, 99.264192139738]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"1657","4","25060","{""data"": [[54.44186046511631, 7.267441860465117]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
